,Sentence,Label,weightedSum,sum,min,max/min,max/med,med/min,med
287,"Nowadays , people use the all-purpose smart phone for communicating .
",1,,,,,,3.173919677734375,4.136865139007568
288,"With the power of internet , there is nothing impossible to find a friend for afternoon tea .
",0,,,,,,3.2525879442691803,3.6867294311523438
289,"In spite of that , smart phone is still a device that need to be recharged its battery or else it will be just like a rigid object .
",0,,,,,,3.818544930778444,3.8273556232452393
290,"Imagine when people camping in forest or hills , they will just lost all of the internet signal and also a risk that their phone running out of batteries .
",0,,,,,,3.9772548526525497,4.13035249710083
291,"In that case , if they get lost or lose contact , they will be considered as the lost and eventually , they will not survive .
",0,,,,,,3.6703503727912903,3.94935941696167
292,"With the help of RFID , if there is an urgent that people crying for help , they would be saved .
",0,,,,,,3.4929839316755533,3.5045571327209473
293,"In conclusion , RFID benefited people more than brought harmful side effect to human body by considering for human safety .
",0,,,,,,4.206925332546234,4.537590980529785
294,"Nowadays , technology is more advance than the past time .
",0,,,,,,3.4605337381362915,4.5112409591674805
295,"In the past , people only can find each other and communicate face to face .
",0,,,,,,4.329557541990653,4.331319808959961
296,"After the invention of phone and internet , there are more ways to use to communicate with people and even track people .
",0,,,,,,2.6653675362467766,2.7547998428344727
297,"In this mean time , surveillance technology is founded which mean that we are able to track people at every time in everywhere .
",0,,,,,,3.3781700432300568,3.410686731338501
298,"Definitely , there are point of view that agree the technology but also the voices of objection .
",0,,,,,,3.4298408031463623,4.513782024383545
299,"Thus , let 's us discuss the pros and cons now to give you a clearer minds of surveillance technology .
",0,,,,,,5.04402067232877,5.050512790679932
300,"Initially , surveillance technology such as RFID ( radio-frequency identification ) is implanted into the body of animals .
",0,,,,,,3.451440654695034,3.4562628269195557
301,"It functions to track the path of animals and help in scientific research .
",0,,,,,,4.735353350639343,5.250678062438965
302,"Besides that , many animals which just be released from the protection of human for a long time are implanted the RFID as well to track their new life to ensure whether they could survive in the wild life .
",0,,,,,,4.272749595344067,4.391430377960205
303,"This technology are encouraged by some of the public that to implant the RFID into prisoners ' body .
",0,,,,,,5.556231915950775,5.601276397705078
304,"The initial function is good indeed that to track the movement of them to protect the public safety and interest if they are out of prison .
",0,,,,,,5.844409704208374,6.062602996826172
305,"However , some of the non-governmental organizations show their point of view that object and resist implanting the RFID into prisoners ' body .
",0,,,,,,4.796209145337343,4.828327178955078
306,"Their opinions are founded on the basic human rights .
",0,,,,,,4.107365190982819,4.624423027038574
307,"Prisoners ' privacy is endangered due to the RFID .
",0,,,,,,3.181223281659186,3.188035249710083
308,"After they release from the prison , the movement of their whole life is controlled and known by the government .
",0,,,,,,2.6479148864746094,3.52429461479187
309,"They feel stressful under the control of government and it may lead to the ways that we do not desire and imagine .
",0,,,,,,3.650951460003853,3.716623067855835
310,"Furthermore , some of parents hold the positive views to surveillance technology and agree to implant the RFID into their children 's body .
",0,,,,,,4.216835968196392,4.237163543701172
311,"Their opinion is based on the children safety protection and parents ' guardian .
",0,,,,,,7.004033878445625,7.203500747680664
312,"Children can be easily found if they are lost or abducted by other people .
",0,,,,,,2.961990773677826,3.9495339393615723
313,"However , there are both sides of stories .
",0,,,,,,2.440325617790222,3.6234846115112305
314,"This technology leads to a problem which is same with the prisoner issue that is the human privacy .
",0,,,,,,4.256666973233223,4.49070930480957
315,"Children are given birth by their parents ; parents are responsible to take good care of them .
",0,,,,,,3.095737363677472,3.0986335277557373
316,"Although the initial function of implementation of RFID is good for the children , however children also have the human rights and privacy which is endanger under this technology .
",0,,,,,,2.1603174209594727,2.756289482116699
317,"Besides tags into human body , there is also the issue of implant into products .
",0,,,,,,5.516163177788258,5.631401538848877
318,"Recently , many of cell phone are equipped with GPS which means that they can find the device 's location if it is lost .
",0,,,,,,2.566659577190876,2.611588954925537
319,"It is also the advance of surveillance technology .
",0,,,,,,2.325124442577362,3.116684913635254
320,"Children can easily be track based on the location of cell phone by parents .
",0,,,,,,4.017730697989464,4.0928497314453125
321,"Compared to the human implant , tags on the products is better and more suitable .
",0,,,,,,5.196002900600433,5.514101028442383
322,"Under the products tags , children are given a significant free space as compared to the congested control by human implant .
",0,,,,,,6.238480770029128,6.250214099884033
323,"Parents also can ensure the safety of children as well as do not endanger their privacy .
",0,,,,,,3.2718873471021652,3.4125752449035645
324,"It is the ways that can "" using one stone to kill two birds "" .
",0,,,,,,2.5179147720336914,4.146076202392578
325,"In conclusion , based on the advantages and disadvantages discussed , I agree that surveillance technology should not be used to track people .
",1,,,,,,2.1605180390179157,2.2090165615081787
326,"However , to a certain extent , I agree to implant RFID tags on products to protect the safety of children .
",0,,,,,,2.674682319164276,2.924875497817993
327,"As world pace becomes faster and faster , the need for maximum efficiency becomes stronger and stronger in every field .
",0,,,,,,2.9111312329769135,3.2985401153564453
328,"To know where a certain item locates becomes one of the ways to improve efficiency .
",0,,,,,,4.627603800967336,4.639139175415039
329,"For example , UPS can track the process of each delivery .
",0,,,,,,4.242419004440308,4.762123107910156
330,"With the information about the location of the cargo , it is much easier to prevent unexpected loss and come up with more efficient plans to save the energy and resources of the company .
",0,,,,,,3.2266741851344705,3.236978530883789
331,"RFID is one of the advanced technology for tracking .
",0,,,,,,3.9398165494203568,4.152592658996582
332,"Due to the small size of the equipment and the energy-saving feature , it becomes more and more popular in industries and logistics .
",0,,,,,,2.8062837780453265,2.8105528354644775
333,"However , it is not a reasonable idea to use RFID to track people by human implants or RFID tags on daily products like watch or clothes , it did provide convenience in a certain situation .
",0,,,,,,3.3648901022970676,3.385552167892456
334,"The biggest difference between human and animals or any other objects is that we have self-esteem or we need the basic respect from our peer .
",0,,,,,,4.3421944081783295,4.668344497680664
335,"One of the basic rights of human is the right for privacy .
",0,,,,,,4.21870681643486,4.411480903625488
336,"In any period of time , as long as we do not offense others , we should enjoy the right of privacy .
",0,,,,,,2.0294325524009764,2.036717653274536
337,"However , the idea of using RFID to track people violates our need for privacy .
",0,,,,,,2.004010498523712,2.195176839828491
338,"Since RFID tags attached to the product can remain functional for a long period of time , it could be misused for surveillance purposed which are not related to the industries production or supply activities .
",0,,,,,,2.4237377331592143,2.4266958236694336
339,"For example , a consumer buys a product with RFID from a supermarket .
",1,,,,,,3.1980747636407614,3.213791847229004
340,"As the RFID is embedded within the product , people who have the access to the information definitely can track him .
",1,,,,,,3.0222558081150055,3.4168217182159424
341,"However , the consumer may not be aware of the function of the tag , so this action could reveal the sensitive information of the consumers like home address , working address to someone who is not authorized to get the information .
",0,,,,,,2.0191632509231567,2.3180935382843018
342,"If this piece of information is misused , chances are high that the consumer would suffer loss like financial loss or even cause danger to the life of the consumer .
",0,,,,,,2.694294448941946,2.728010416030884
343,"Moreover , if the product is what one needs to use every day like clothes or shoes , then the location of one will be revealed every seconds .
",0,,,,,,3.687677100300789,3.862967014312744
344,"This is just like there is an invisible stalker behind you .
",1,,,,,,2.543803334236145,3.7394497394561768
345,"It is not only scary but also illegal .
",1,,,,,,1.1111986637115479,2.3879218101501465
346,"Although someone would say the information is secured very well and will not be released or misused by any purpose , it is still not appropriate .
",0,,,,,,3.111335940659046,3.140995979309082
347,"We can think about this scenario : the location of us going on daily life will be sent to a computer to be processed and stored every second .
",0,,,,,,2.8766092658042908,3.519920587539673
348,"Does this sound reasonable to you ?
",1,,,,,,2.8310103751719,2.871397018432617
349,"As what we have mentioned above , as human being , we should enjoy our privacy during our life as long as we do not cause harm to others .
",0,,,,,,2.842638613656163,2.8638694286346436
350,"However , RFID will violate our right of privacy during our shopping activities .
",0,,,,,,3.456213802099228,3.8865113258361816
351,"Therefore , RFID should not be used to track people no matter through human implants or tags on products .
",0,,,,,,2.496938869357109,2.643019199371338
352,"Does the society need surveillance or not ?
",0,,,,,,2.9858503341674805,4.19860315322876
353,"With the developing of modern society , more and more new technology appears and people 's life qualities rise because of the new inventions .
",0,,,,,,4.347104670945555,4.350657939910889
354,"Some good examples such as the Internet , computers and satellites are now quite common for humans ' normal life ; however , some problems also emerge , with a concern of the loss of the privacy of civilians .
",0,,,,,,3.9953020783141255,4.006595611572266
355,"In the modern society privacy is a hot topic in peoples ' mind .
",0,,,,,,3.9676318168640137,4.341573238372803
356,"Even if the safety is the most important thing to consider in normal life , many people still want to keep their privacy in spite of existing some potential danger .
",0,,,,,,3.5522565534338355,3.5578980445861816
357,"The contradiction of the safety and the privacy can not be reconciled perfectly .
",0,,,,,,3.690825496800244,3.6922309398651123
358,"With the installing of the surveillances for every corner of Singapore , people 's life has a safe security , and criminals are deterred by these electrical instruments .
",0,,,,,,4.491084270179272,4.5109686851501465
359,"A report shows that the crime rate in Singapore is the lowest in the world .
",1,,,,,,1.4357321858406067,1.728061318397522
360,"This is because of two reasons , one is the strict law in Singapore , and the other is the dense surveillances everywhere .
",0,,,,,,2.678685463964939,2.791832447052002
361,"During the year 2003 , surveillance strategies helped Singapore beat the SARS and successfully prevented the spreading of the epidemic situation .
",0,,,,,,5.848251052200794,5.879779815673828
362,"At that time , Singapore government adopted the method to install surveillances in every patient 's home to look after their actions .
",0,,,,,,4.4870163425803185,4.554111480712891
363,"Much media has reported the effective measures of installing the surveillances in Singapore .
",0,,,,,,2.81345796585083,3.375753879547119
364,"Without the using of the surveillance , the epidemic situation could not be controlled strictly , and the loss caused by SARS might be many times than that in 2003 in Singapore .
",0,,,,,,3.2529131323099136,3.3798365592956543
365,"The benefits of the surveillance are obvious in the fighting of SARS , and this is a success example of the surveillance .
",0,,,,,,2.885449081659317,3.358278751373291
366,"Every coin has its two sides .
",0,,,,,,2.344505488872528,3.2508294582366943
367,"In one way the surveillance help government guard civilians ' property and life , in the other way the surveillance makes people feel uncomfortable under the 24 hours ' monitoring .
",0,,,,,,3.5287354588508606,3.961665153503418
368,"In the novel 1984 , written by George Orwell , author imagines a world in which people are being watched by the big brother when they doing everything .
",0,,,,,,2.5066982813877985,2.508336067199707
369,"Every words people say can be heard by the government and because of that , government know well about everyone 's mind and want to wash everyone 's mind and control normal people totally .
",0,,,,,,3.4704725928604603,3.5031867027282715
370,"It is a country without any freedom and democracy in the novel .
",1,,,,,,1.704357385635376,3.001924991607666
371,"In the reality , people are afraid of being tracking everywhere , not because of meaning to crime , but the spirit of freedom and privacy is in everyone 's heart .
",0,,,,,,3.5615532621741295,3.635051727294922
372,"When a husband is talking a sweet sentence to his wife , none of the couple want it to be heard by the people behind the monitors .
",0,,,,,,3.776213251054287,3.8934478759765625
373,"Normal people 's privacy needs government seriously considered about .
",0,,,,,,5.346550941467285,7.404923915863037
374,"People needs a safe environment to live in , and also needs a private environment to stay independent .
",0,,,,,,2.4058656692504883,3.2829771041870117
375,"The surveillance is a useful method to keep society 's safe , but also kills the privacy of people in some degree .
",0,,,,,,2.5492630004882812,3.5071544647216797
376,"The best way to solve the contradiction is to educate people well and make them live an affluent life , and then the surveillance is no more needed .
",0,,,,,,3.172254905104637,3.330375909805298
377,"At that time , even if there is no surveillance above people 's heads , there are surveillances in everyone 's heart and criminals are more difficult to hide .
",0,,,,,,2.391891609877348,2.4319844245910645
378,"Nowadays , humans live in a modern society .
",1,,,,,,3.6809120774269104,4.2340087890625
379,"Around people , there are full of high technology like CCTVs , automatically sorting system for goods and different information systems .
",0,,,,,,5.823243021965027,5.965566635131836
380,"In order to bring more benefit and ensure people 's safety , surveillance technology has been utilized in many aspects of fields like in UPs and DHL , these express delivery companies use surveillance technology to track their goods .
",0,,,,,,3.8448725938796997,3.9747979640960693
381,"It is convenient for customs to track and confirm where and how their goods are now .
",0,,,,,,2.9631288647651672,3.669034481048584
382,"However , besides tracking goods for people , people begin to use this technology to track people .
",0,,,,,,3.8155272603034973,4.281073570251465
383,"I do not agree this kind of behavior , because humans are different from goods , can not treat humans as goods .
",0,,,,,,3.7537214625626802,3.7760980129241943
384,"There is no a doubt , tracking system has brought many benefits in this information age .
",0,,,,,,2.7581909894943237,4.001956462860107
385,"No matter where people go , taking bus or MRT , people are under the CCTVs , it is very important and useful to track and find people .
",0,,,,,,3.4931690245866776,3.723276138305664
386,"Actually , tracking system has provided people safety indemnification .
",0,,,,,,5.684729099273682,7.272040367126465
387,"However , tracking people are difficult and different from goods .
",0,,,,,,3.860241651535034,5.644527912139893
388,"For instance , a company has over two hundred employees scattered over different locations in Singapore , and is currently keeping tracking of working hours and overtime payments through the use of a punch card system-a system which can be open to abuses such as an employee punching the card for another .
",0,,,,,,3.4919730364345014,3.496574640274048
389,"Goods are dead , but humans are alive .
",1,,,,,,3.3282883763313293,4.003746032714844
390,"If one company really uses this technology to track their employees , employees will dislike and claim that their humans ' right and privacy have been violated .
",0,,,,,,3.8626758493483067,3.88424015045166
391,"In another a word , people will feel that the boss or the company treats them like goods , because modern people need more homage not money .
",0,,,,,,4.581061899662018,4.955790042877197
392,"So , when employees begin to conflict with this tracking system , they will find some ways to escape the tracking system like asking friends to help them to punch the cards .
",0,,,,,,3.248328775167465,3.5218093395233154
393,"Finally , the company tracking system has no meaning at all , therefore tracking system is very terrible measure to control people .
",0,,,,,,4.914692126214504,5.00859260559082
394,"In addition , tracking people system may be used by bad people in a wrong way .
",0,,,,,,2.951990008354187,3.3819384574890137
395,"How to explain this problem , it means that people are not sure who are in charge of these tracking system .
",0,,,,,,3.440962016582489,3.976069450378418
396,"For example , people go somewhere , no matter taking bus , MRT or driving , they are under the CCTVs .
",0,,,,,,2.6760952472686768,3.0082383155822754
397,"If some bad people want to track someone for their personal purposes , by hacker technology , they can use government tracking system to do their own business .
",0,,,,,,4.174008905887604,4.292001724243164
398,"In other words , government originally hopes to use tracking system to ensure citizens safety , now it has been divulged human information .
",0,,,,,,4.867271818220615,4.971391677856445
399,"It is very dangerous for society , because people do not know who are tracking them , it must bring citizens trepidation .
",0,,,,,,3.1279330291436054,3.128628969192505
400,"In conclusion , what I have mentioned above , we have to agree , tracking system has many benefits in different parts in humans life especially in this modern world .
",0,,,,,,3.012014865875244,4.1748366355896
401,"But tracking people is very terrible choice , it sounds like people invented a 'prison ' to jail themselves , people need homage and freedom .
",0,,,,,,4.506016254425049,5.101465702056885
402,"Also tracking people is very dangerous if it has been controlled by bad men in a not good purpose .
",0,,,,,,3.5120190382003784,4.3694748878479
403,"So Surveillance technology should not be used to track people .
",0,,,,,,1.7177189886569977,2.0684399604797363
404,"Surveillance technology : A prospering technology
",1,,,,,,3.576606661081314,3.7751622200012207
405,"Radio-frequency identification is a technology which uses a wireless non-contact system to scan and transfer the data from a tag attached to people or products with radio-frequency electromagnetic field .
",0,,,,,,2.8557222597301006,2.881805896759033
406,"After this , it can automatically get the identification and tracking .
",0,,,,,,2.9926061630249023,4.774686813354492
407,"Nowadays , this technology has been used in many kinds of fields , such as transportation and logistics , transportation payment , product tracking and inventory systems , some institutions and so on .
",0,,,,,,2.645585290621966,2.651230812072754
408,"More interestingly , this technology is being used in human identification , even planting the chip into human body .
",0,,,,,,2.5203417539596558,3.606658935546875
409,"This fact becomes very controversial among people and the possibility of personal information releasing without knowing also brings the public 's concern .
",0,,,,,,5.054517388343811,5.528221607208252
410,"In some fields , Surveillance technology did have brought us tremendous benefit and advantage .
",0,,,,,,2.607072114944458,5.33317756652832
411,"Logistics and transportation are major areas of utilization for RFID technology .
",1,,,,,,3.5701419711112976,3.9604458808898926
412,"In the transportation , almost all of the people have transport cards for daily transport .
",0,,,,,,3.5730581283569336,4.065471649169922
413,"Since we do not to bring cash to pay for the transportation fee , enormous time has been saved for everybody .
",0,,,,,,4.266186088323593,4.585677146911621
414,"For the society , there will be a more efficient transportation system .
",0,,,,,,3.0773498713970184,3.37436580657959
415,"For the logistics , if all the products are attached to the tags , it is much easier to count and record all the products .
",0,,,,,,2.182098776102066,2.5704243183135986
416,"This will make the logistic process more effective and also prevent the occurrence of product lost because of the tracking .
",0,,,,,,4.500026535242796,4.514956474304199
417,"Since the inventory management is very important for some kind of companies , this technology is playing a very significant role .
",0,,,,,,4.3193274536170065,4.3264923095703125
418,"The super markets are also using this technology to tag their product , which can record the conditions of all of the products in time and prevent of stealing .
",0,,,,,,3.6340774595737457,3.928959369659424
419,"When checking out , the price tag will be scanned to get the total payment very quickly .
",1,,,,,,3.050687611103058,3.3412134647369385
420,"This will save the customers time and also improve the profit of the market .
",0,,,,,,3.8579219579696655,4.191131114959717
421,"The libraries also use this technology to identify the membership of the people entering , which ensures the security and the member itself will also conserve their information made in this library .
",0,,,,,,3.9442898631095886,4.301419258117676
422,"Both the library and museum apply this technology to avoid some belongings being taken out illegally .
",1,,,,,,4.64395135641098,5.048829078674316
423,"In some kindergartens , the RFID is used to tab the children to keep a record of their attendance and whereabouts .
",0,,,,,,2.250508983619511,2.2656049728393555
424,"On the condition that the kindergarten students are very young and they do not have a very sound self-conscious , this system can prevent them from lost .
",0,,,,,,3.953586645424366,3.983534336090088
425,"All in all , the RFID system is used to catch the information of the object and track .
",0,,,,,,2.6710939705371857,2.7813243865966797
426,"This function can be used in many aspects .
",1,,,,,,2.716561496257782,3.3467891216278076
427,"By RFID , the customer who is potential to buy a very expensive luxury will be less reluctant to consider what if it lost , because the RFID can help them get it back .
",0,,,,,,3.146401316393167,3.1504030227661133
428,"This will inversely improve the sale of the shop .
",0,,,,,,4.539750814437866,5.129707336425781
429,"Although in many respects , this technology can be used in positive and evidently beneficial ways , in some area it is so controversial .
",0,,,,,,3.7536602914333344,3.838222026824951
430,"The most controversial part may be the human identification .
",0,,,,,,5.354609787464142,5.6355977058410645
431,"It probably can be divided into several types .
",1,,,,,,3.5896798372268677,3.7503609657287598
432,"The first type is just say the ID card which is carried externally by the person .
",1,,,,,,4.931212425231934,5.4734086990356445
433,"By using this card , our identities can be confirmed and the information in a certain institution can be kept .
",0,,,,,,4.667711146175861,4.756078720092773
434,"However , this will raise a privacy protection issue .
",1,,,,,,3.931429088115692,4.709256649017334
435,"How can it be guaranteed that our information will not be abused ?
",1,,,,,,3.016451559960842,3.129270076751709
436,"Maybe this part can be resolved by using another technology .
",1,,,,,,4.172305762767792,4.7212748527526855
437,"For example , the ID card can be implanted into a switch which can be controlled by the owner .
",1,,,,,,2.277395725250244,2.817157030105591
438,"When not using it , just switch off the card , then it will be just a useless paper .
",0,,,,,,4.4625363945961,5.060177803039551
439,"Another human identification is Implanting RFID chips into human body .
",1,,,,,,4.290919985622168,4.333148002624512
440,"For this part , not only the privacy problem is concerned , but the human health .
",0,,,,,,4.902397036552429,5.385897636413574
441,"Does the implanting chip definitely safe and feasible ?
",0,,,,,,5.591086983680725,6.377588272094727
442,"Will it affect the normal functionality of the other organs ?
",1,,,,,,4.177384801208973,4.29230260848999
443,"All of these problems are waiting to be resolved .
",1,,,,,,1.970557689666748,2.2698240280151367
444,"In solution , surveillance technology has been used in a much broader area .
",0,,,,,,2.775461792945862,4.195779800415039
445,"Some have been widely accepted by the public but some are not .
",1,,,,,,1.6979544162750244,3.1657845973968506
446,"Actually , this technology is very useful and should be definitely go on be used .
",0,,,,,,3.6143866181373596,3.9055325984954834
447,"What should be concerned is how it can be applied in the right area in a right way .
",0,,,,,,3.175416588783264,3.6384902000427246
448,"If there are some controversy , how it can be improved .
",0,,,,,,3.810150235891342,4.212602138519287
449,"Only if it be made use in a wise and sensible approach and be adjusted and refined very profoundly , can it bring us the maximized benefit .
",0,,,,,,4.00290846824646,4.867090702056885
450,"Surveillance technology should be used to track people .
",1,,,,,,2.593463808298111,2.7920193672180176
451,"The technology is necessary because it can provide evidence in crime investigation and social issues and decrease the illegal actions effectively .
",0,,,,,,5.8299755454063416,6.429826259613037
452,"Firstly , surveillance technology is useful in crime investigation and public issues .
",1,,,,,,2.9243991374969482,4.5140485763549805
453,"It can provide an objective view of what happened .
",1,,,,,,3.035507947206497,3.436676025390625
454,"It records the history which nobody can deny .
",0,,,,,,4.504130125045776,5.703912734985352
455,"In crime investigation , the truth of evidence is necessary , which can only be made by photos , videos or small tracks .
",0,,,,,,4.676846265792847,4.882913112640381
456,"In supermarket monitor is needed because we have to track thieves .
",0,,,,,,4.729297161102295,6.525082588195801
457,"In front of ATM we need monitor to avoid intentional crime .
",0,,,,,,6.006200846284628,6.039385795593262
458,"We need CCTV in every public corner to track suspicious .
",0,,,,,,2.504548192024231,4.143702507019043
459,"Only in this way can we get evidence of bad movement to protect others .
",0,,,,,,3.2192654609680176,4.209290981292725
460,"The objective truth in CCTV is helpful and efficient in crime investigation , better than asking witness again and again to identify who is the liar .
",0,,,,,,4.067515276372433,4.1456451416015625
461,"Secondly , surveillance technology can decrease the illegal actions effectively .
",0,,,,,,5.867446601390839,6.557772636413574
462,"Imagine there are no CCTV in public .
",0,,,,,,3.54764187335968,5.429494380950928
463,"People will act as if there is no supervision .
",1,,,,,,2.2147541642189026,3.0220017433166504
464,"No evidence is recorded .
",1,,,,,,1.8788306713104248,5.381072998046875
465,"Cheating can be very popular in examination and stealing will seldom incur punishment .
",0,,,,,,4.87174379825592,5.695523262023926
466,"In a Chinese kindergarten , Children were always abused by a teacher but no one else knows that .
",0,,,,,,3.4701135754585266,3.801107883453369
467,"Children told their parents .
",0,,,,,,1.1043319702148438,2.84714412689209
468,"Some parents were too busy to take care of children while other parents did not believe what children said .
",0,,,,,,4.004915023222566,4.0149431228637695
469,"The headmaster did not know how the teacher really is and she did not fire her even when some children were afraid of entering the teacher 's class .
",0,,,,,,3.8106379006057978,3.8401551246643066
470,"After so many children were abused , people came to know the truth .
",0,,,,,,4.286904543638229,4.576264381408691
471,"Shadow was made on children 's heart and there is nothing we can do to make up for it .
",0,,,,,,2.7530086301267147,2.7901530265808105
472,"Now people suggest that every classroom in every kindergarten should have a monitor , otherwise the teachers ' action can not be supervised .
",0,,,,,,5.095460459589958,5.228607654571533
473,"If there had been a monitor in the classroom , maybe parents and headmaster could realize earlier how severe and how bad the truth was and children could get protection earlier .
",0,,,,,,3.9870969653129578,4.059983730316162
474,"People may say that surveillance technology will be abused intentionally by authorized people .
",1,,,,,,3.3993663787841797,4.707805633544922
475,"It really happened in China .
",1,,,,,,3.143054962158203,6.082330703735352
476,"In a car accident related to an official 's relative , the record was modified with a new record .
",0,,,,,,4.511988118290901,4.6083879470825195
477,"The person in the record had been changed with another one before it was released to the public .
",1,,,,,,3.9018677324056625,4.114291191101074
478,"The modification was so obvious that people can easily recognize .
",0,,,,,,3.6358948945999146,4.272616386413574
479,"In China , things like that will happen because the legal system is not sound enough .
",1,,,,,,3.1220065355300903,3.842911958694458
480,"Power is concentrated in a few people .
",1,,,,,,2.6094775199890137,3.466820478439331
481,"The problem of abuse of surveillance is only the problem of abuse of power .
",0,,,,,,2.9474890530109406,3.2522730827331543
482,"Avoiding corruption and separating power is more important than forbidding surveillance technology .
",0,,,,,,3.460080847144127,3.630584716796875
483,"In conclusion , surveillance technology is necessary in many public places in my opinion because we need it in crime investigation and social issues .
",0,,,,,,2.4638078808784485,3.3081605434417725
484,"There is a truth that we can not deny which is that surveillance technology can provide a sense of safety because sometimes machine is more honest than people .
",0,,,,,,3.2900666194036603,3.3055074214935303
485,"We have to admit that how to prevent the abuse and how to use it reasonably depend on a sound legal system , and it means surveillance has its own restriction .
",0,,,,,,4.055662512779236,4.099095344543457
486,"Surveillance technology such as RFID ( radio-frequency identification ) has been made possible to track people by implanting certain markers on people or products .
",0,,,,,,3.2019269127049483,3.202566385269165
487,"This is more than convenient for the authority to take better control of the society down to every individual .
",0,,,,,,2.444287896156311,2.9061813354492188
488,"However , with respect of civil rights and privacy , surveillance technology such as RFID ( radio-frequency identification ) shall not be used to track people .
",0,,,,,,3.40424064360559,3.411576986312866
489,"In the first place , every civilized person more or less dislikes the idea that he or she is being close watched every second .
",0,,,,,,2.8156602310482413,2.816946268081665
490,"By law , citizens have the rights to keep their privacy unknow to public , whereas the privacy would be exposed if such surveillance technology is applied widely .
",0,,,,,,4.62392994761467,5.003574848175049
491,"Many pupils in China have been complaining about their phones , because with the phones at hands , their lives are all transparent to their parents .
",0,,,,,,3.726697266101837,4.384583473205566
492,"Such technology would put people into the same circumstance as those pupils where the government plays the role of parents trying to find out whatever people are doing every second .
",0,,,,,,3.590947203338146,3.6088240146636963
493,"If pupils feel uncomfortable being watched by parents , citizens definitely are unhappy being watched by the big brother .
",0,,,,,,4.051275163888931,4.37451171875
494,"Close surveillance is not only a problem of bad feelings , but also a problem of the health of the society .
",0,,,,,,2.7301599234342575,2.858058214187622
495,"Some people may claim that it is good for security as when every one is under tracking , those poteintial criminals also are .
",0,,,,,,4.811931669712067,5.318297386169434
496,"By logic it seems perfectly right .
",0,,,,,,3.6708922386169434,6.069087982177734
497,"However , whether a behavior is a crime is dependent on the authority .
",0,,,,,,4.451873689889908,4.755379676818848
498,"When the authority treats liberty as a crime , the society becomes terrible .
",0,,,,,,4.7985319793224335,5.243326187133789
499,"It has been doubted that whether a society that is under close surveillance will be a good one to live in .
",0,,,,,,3.049331957474351,3.075265645980835
500,"Many science fictions have made good efforts in describing a future of human in which every body in society is put under close surveilliance of the governments .
",0,,,,,,4.378832221031189,4.5158610343933105
501,"Surprisingly , none of these are describing the future as a bright one .
",0,,,,,,3.9793788716197014,4.014966011047363
502,"In history , there were times when the government wants to secure its gorvernance so badly that its police sniffed around people like dogs , such as the Nazi Germany , the Soveit Union .
",0,,,,,,4.564639776945114,4.766582489013672
503,"People nowadays would agree that it is terrible to live in those societies .
",1,,,,,,3.9544273018836975,4.437417030334473
504,"Then why would they agree to put themselves into those societies ?
",1,,,,,,5.0663507133722305,5.3106513023376465
505,"A worse thing is that one may not even be aware of that he or she is being tracked .
",0,,,,,,2.5403681695461273,2.5459675788879395
506,"If such thing does happen , then the society would be moving on a dangerous direction without being noticed .
",0,,,,,,3.8954373002052307,4.624907493591309
507,"Imagine that one day , one is suddenly arrested from his normal life by the police and tolded that he is accused of posting anti-society statements on the Internet .
",0,,,,,,2.386043570935726,2.483039379119873
508,"And all the evidences have been collected by hidden surveillance when he though he was expressing his opinion in the safe house !
",0,,,,,,3.436274026054889,3.442303419113159
509,"In summery , surveillance technology shall not be used to track people in order to keep the society comfortable and safe to live in .
",0,,,,,,4.467909554950893,4.479884147644043
510,"What should really be put into close surveillance is the government .
",0,,,,,,5.124909341335297,5.785678863525391
511,"People must make sure that the government is not abusing its power in ways including tracking people .
",0,,,,,,1.9278765320777893,2.7039928436279297
512,"There is one thing is common in the world described in many fiction - chips are implanted in human and records its location , history and even thoughts at that time .
",0,,,,,,3.4868751168251038,4.083250999450684
513,"The readers are just smiling when they flip the page because it never comes to their mind that one day it might come true .
",0,,,,,,2.85175883769989,3.4054036140441895
514,"However , the world is always beyond our imagination and never let us down .
",0,,,,,,3.778113216161728,4.208649158477783
515,"Actually , this technology has already been weaved into our life .
",1,,,,,,2.919288009405136,3.091998815536499
516,"We benefit from Surveillance technology for many years and in many ways .
",0,,,,,,3.201927661895752,3.6536827087402344
517,"Travelers survive in desert thanks to GPS guide them .
",0,,,,,,8.040763230994344,8.05143928527832
518,"The police seize the criminal thanks to CCTV .
",0,,,,,,7.3351589143276215,7.397953987121582
519,"Having power can help people to achieve lots of things ; however , abusing will guide us to another direction .
",0,,,,,,4.6117422468960285,4.643208980560303
520,"Tracking people is one way of abuse technology and in fact , it happened every day .
",0,,,,,,2.8028573989868164,3.8264036178588867
521,"Although we are not implanted chips we are exposed under CCTV .
",0,,,,,,3.4580633640289307,4.854244232177734
522,"It is a common questioned asked by lots of people that as the technology develops and we benefit from it , we are losing our privacy .
",0,,,,,,2.6722200475633144,2.7004051208496094
523,"We can not deny that Surveillance technology is a great achievement that securing us and protect us from criminal but we also can not ignore the lease of our privacy and even limit our freedom .
",0,,,,,,3.0350331813097,3.274639844894409
524,"My life now is exposed to lots of CCTV .
",0,,,,,,4.534195065498352,4.6231489181518555
525,"Every day when I opened my door and go to lady 's through the corridor , I was recorded by 3 CCTV .
",0,,,,,,4.178267955780029,4.701672554016113
